contract_id,month_index,logins_total,active_users,leads_created,opportunities_created,reports_generated,feature_adoption_score
82,3,333,37,74,36,37,0.6474608183195951
82,4,555,37,0,0,37,0.6474608183195951
82,5,185,37,111,61,0,0.6474608183195951
82,6,333,37,185,95,0,0.6474608183195951
82,7,444,37,37,13,259,0.6474608183195951
82,8,407,37,111,76,0,0.6474608183195951
83,0,260,20,0,0,20,0.372183707245978
83,1,200,20,60,31,0,0.372183707245978
83,2,140,20,40,13,20,0.372183707245978
83,3,180,20,20,11,0,0.372183707245978
83,4,240,20,20,6,20,0.372183707245978
83,5,40,20,0,0,20,0.372183707245978
83,6,160,20,20,12,0,0.372183707245978
83,7,120,20,60,31,0,0.372183707245978
83,8,240,20,80,35,20,0.372183707245978
83,9,120,20,100,45,0,0.372183707245978
83,10,100,20,0,0,60,0.372183707245978
83,11,100,20,20,11,40,0.372183707245978
84,0,270,45,45,29,0,0.9282480884909985
84,1,270,45,45,16,45,0.9282480884909985
84,2,540,45,90,53,45,0.9282480884909985
84,3,270,45,90,48,90,0.9282480884909985
84,4,495,45,45,28,90,0.9282480884909985
84,5,225,45,45,15,135,0.9282480884909985
84,6,405,45,45,28,45,0.9282480884909985
84,7,315,45,0,0,0,0.9282480884909985
84,8,225,45,45,20,45,0.9282480884909985
85,0,132,22,44,22,22,0.692856881784576
85,1,154,22,66,20,0,0.692856881784576
85,2,110,22,22,14,0,0.692856881784576
85,3,154,22,0,0,0,0.692856881784576
85,4,154,22,22,12,22,0.692856881784576
86,0,32,4,32,18,4,0.26478733227420165
86,1,24,4,0,0,0,0.26478733227420165
86,2,20,4,12,5,0,0.26478733227420165
86,3,32,4,4,1,4,0.26478733227420165
86,4,40,4,4,2,0,0.26478733227420165
87,0,51,17,85,44,17,0.7052567595124587
87,1,51,17,17,6,34,0.7052567595124587
87,2,119,17,17,9,17,0.7052567595124587
87,3,136,17,0,0,51,0.7052567595124587
87,4,187,17,34,11,34,0.7052567595124587
87,5,68,17,51,24,0,0.7052567595124587
87,6,136,17,17,5,17,0.7052567595124587
87,7,85,17,68,34,17,0.7052567595124587
87,8,34,17,0,0,17,0.7052567595124587
87,9,136,17,17,10,51,0.7052567595124587
87,10,102,17,0,0,51,0.7052567595124587
87,11,102,17,34,21,34,0.7052567595124587
88,0,154,22,0,0,44,0.8095328916629518
88,1,308,22,44,28,0,0.8095328916629518
88,2,176,22,66,19,22,0.8095328916629518
89,0,24,3,3,1,0,0.3082532392728229
89,1,27,3,15,6,3,0.3082532392728229
89,2,18,3,3,1,0,0.3082532392728229
89,3,21,3,6,2,6,0.3082532392728229
89,4,27,3,15,10,12,0.3082532392728229
90,0,32,4,12,6,4,0.2181041961665871
90,1,32,4,12,4,0,0.2181041961665871
90,2,24,4,8,4,4,0.2181041961665871
90,3,20,4,0,0,4,0.2181041961665871
90,4,36,4,8,4,4,0.2181041961665871
90,5,52,4,8,2,8,0.2181041961665871
91,0,14,2,6,3,2,0.2449945416888828
91,1,6,2,8,5,2,0.2449945416888828
91,2,18,2,2,1,0,0.2449945416888828
91,3,28,2,8,3,6,0.2449945416888828
91,4,20,2,6,2,2,0.2449945416888828
91,5,10,2,4,2,2,0.2449945416888828
91,6,12,2,4,2,2,0.2449945416888828
91,7,16,2,2,0,0,0.2449945416888828
92,0,63,9,27,12,0,0.7049796714837858
92,1,63,9,18,10,18,0.7049796714837858
92,2,63,9,27,15,0,0.7049796714837858
92,3,72,9,18,9,0,0.7049796714837858
92,4,90,9,36,23,9,0.7049796714837858
92,5,63,9,9,3,9,0.7049796714837858
92,6,36,9,9,3,9,0.7049796714837858
92,7,81,9,18,6,9,0.7049796714837858
93,0,28,4,0,0,8,0.5168732107835967
93,1,28,4,4,2,8,0.5168732107835967
93,2,44,4,4,2,8,0.5168732107835967
93,3,24,4,12,7,4,0.5168732107835967
93,4,40,4,8,4,0,0.5168732107835967
93,5,44,4,8,4,0,0.5168732107835967
93,6,24,4,12,4,0,0.5168732107835967
94,0,121,11,0,0,22,0.40490169999296766
94,1,77,11,33,21,0,0.40490169999296766
94,2,121,11,33,18,11,0.40490169999296766
94,3,88,11,22,14,22,0.40490169999296766
94,4,88,11,33,15,11,0.40490169999296766
94,5,77,11,33,21,11,0.40490169999296766
94,6,88,11,11,7,11,0.40490169999296766
94,7,66,11,11,3,0,0.40490169999296766
94,8,55,11,0,0,0,0.40490169999296766
95,0,186,31,62,27,31,0.5763486073693732
95,1,248,31,0,0,0,0.5763486073693732
95,2,93,31,31,12,0,0.5763486073693732
95,3,217,31,31,19,31,0.5763486073693732
95,4,217,31,62,20,31,0.5763486073693732
96,0,171,19,38,24,19,0.5205593985782654
96,1,133,19,0,0,0,0.5205593985782654
96,2,171,19,57,37,0,0.5205593985782654
96,3,228,19,76,50,38,0.5205593985782654
96,4,76,19,38,14,0,0.5205593985782654
96,5,133,19,0,0,0,0.5205593985782654
96,6,57,19,0,0,0,0.5205593985782654
96,7,152,19,38,23,57,0.5205593985782654
96,8,190,19,76,27,19,0.5205593985782654
97,0,45,9,18,8,9,0.4354641657353155
97,1,72,9,18,11,9,0.4354641657353155
97,2,63,9,27,9,9,0.4354641657353155
97,3,54,9,63,21,0,0.4354641657353155
97,4,144,9,9,4,0,0.4354641657353155
97,5,99,9,18,11,18,0.4354641657353155
97,6,72,9,18,11,0,0.4354641657353155
98,0,40,20,40,21,0,0.5121280276127245
98,1,200,20,40,14,0,0.5121280276127245
98,2,120,20,20,7,0,0.5121280276127245
98,3,320,20,20,10,20,0.5121280276127245
98,4,100,20,60,20,20,0.5121280276127245
98,5,180,20,60,34,0,0.5121280276127245
98,6,240,20,60,20,0,0.5121280276127245
98,7,160,20,80,33,0,0.5121280276127245
98,8,140,20,0,0,20,0.5121280276127245
99,0,20,4,8,5,8,0.20827671966582628
99,1,48,4,12,5,0,0.20827671966582628
99,2,28,4,0,0,0,0.20827671966582628
100,0,425,85,255,121,255,0.86373176406688
100,1,935,85,85,42,0,0.86373176406688
100,2,595,85,85,52,0,0.86373176406688
100,3,340,85,255,87,0,0.86373176406688
100,4,510,85,170,116,170,0.86373176406688
100,5,680,85,0,0,85,0.86373176406688
100,6,850,85,85,28,0,0.86373176406688
100,7,850,85,425,195,170,0.86373176406688
100,8,680,85,170,61,85,0.86373176406688
100,9,680,85,85,53,85,0.86373176406688
101,0,24,3,6,3,3,0.2013835703143676
101,1,12,3,9,5,3,0.2013835703143676
101,2,9,3,6,2,6,0.2013835703143676
101,3,18,3,3,1,0,0.2013835703143676
101,4,27,3,3,0,3,0.2013835703143676
101,5,18,3,9,3,6,0.2013835703143676
101,6,27,3,6,2,3,0.2013835703143676
101,7,15,3,3,0,3,0.2013835703143676
101,8,15,3,3,1,3,0.2013835703143676
101,9,18,3,3,1,18,0.2013835703143676
102,0,36,6,42,27,0,0.5488054176084635
102,1,54,6,6,3,6,0.5488054176084635
102,2,48,6,6,2,0,0.5488054176084635
102,3,60,6,12,7,6,0.5488054176084635
102,4,60,6,24,8,0,0.5488054176084635
102,5,24,6,12,7,0,0.5488054176084635
102,6,60,6,18,11,0,0.5488054176084635
102,7,66,6,0,0,18,0.5488054176084635
102,8,36,6,18,8,0,0.5488054176084635
103,0,130,13,52,32,0,0.7802135290863679
103,1,104,13,13,8,52,0.7802135290863679
103,2,143,13,52,26,0,0.7802135290863679
103,3,104,13,26,11,13,0.7802135290863679
103,4,104,13,26,12,0,0.7802135290863679
103,5,117,13,13,6,39,0.7802135290863679
104,0,45,5,10,5,10,0.44436562263028534
104,1,55,5,5,3,5,0.44436562263028534
104,2,20,5,10,5,0,0.44436562263028534
104,3,25,5,15,9,0,0.44436562263028534
105,0,40,8,16,6,8,0.5646074798149705
105,1,72,8,8,3,8,0.5646074798149705
105,2,112,8,32,20,0,0.5646074798149705
105,3,64,8,16,9,32,0.5646074798149705
105,4,88,8,16,7,0,0.5646074798149705
106,0,117,13,39,27,13,0.6092744223479808
106,1,65,13,13,6,0,0.6092744223479808
106,2,130,13,13,8,13,0.6092744223479808
106,3,143,13,65,30,26,0.6092744223479808
106,4,26,13,26,17,0,0.6092744223479808
107,0,70,10,50,30,0,0.33581858298544165
107,1,90,10,10,3,30,0.33581858298544165
107,2,70,10,0,0,10,0.33581858298544165
107,3,100,10,20,11,10,0.33581858298544165
107,4,50,10,30,16,20,0.33581858298544165
108,0,14,2,4,1,4,0.1286127820264205
108,1,20,2,4,1,2,0.1286127820264205
109,0,28,4,8,4,0,0.4171458079001773
109,1,32,4,8,3,8,0.4171458079001773
109,2,48,4,8,4,8,0.4171458079001773
109,3,20,4,0,0,4,0.4171458079001773
109,4,20,4,12,7,12,0.4171458079001773
109,5,40,4,8,4,4,0.4171458079001773
109,6,24,4,12,5,8,0.4171458079001773
110,0,928,116,696,483,0,0.6161497718781976
110,1,812,116,116,47,116,0.6161497718781976
110,2,1044,116,232,123,116,0.6161497718781976
110,3,928,116,232,127,0,0.6161497718781976
110,4,928,116,232,121,232,0.6161497718781976
110,5,928,116,464,259,232,0.6161497718781976
110,6,696,116,0,0,232,0.6161497718781976
110,7,812,116,232,72,232,0.6161497718781976
110,8,1044,116,580,293,116,0.6161497718781976
110,9,1276,116,580,356,0,0.6161497718781976
110,10,1160,116,232,118,116,0.6161497718781976
111,0,10,2,4,1,2,0.3045980051616577
111,1,12,2,4,1,2,0.3045980051616577
111,2,22,2,6,2,8,0.3045980051616577
112,0,75,15,15,8,15,0.6091687467552553
112,1,90,15,30,19,15,0.6091687467552553
112,2,150,15,30,11,0,0.6091687467552553
112,3,105,15,30,19,45,0.6091687467552553
113,0,4,2,4,2,6,0.4042707255858553
113,1,26,2,2,1,0,0.4042707255858553
113,2,22,2,6,2,2,0.4042707255858553
113,3,26,2,4,2,0,0.4042707255858553
114,0,99,11,33,10,22,0.5490569802713716
114,1,77,11,33,14,0,0.5490569802713716
114,2,44,11,11,5,11,0.5490569802713716
114,3,66,11,11,4,11,0.5490569802713716
114,4,143,11,0,0,11,0.5490569802713716
114,5,55,11,22,10,11,0.5490569802713716
114,6,132,11,22,10,11,0.5490569802713716
115,0,126,14,42,17,0,0.680699573110252
115,1,126,14,28,14,14,0.680699573110252
115,2,84,14,28,9,14,0.680699573110252
115,3,154,14,0,0,0,0.680699573110252
115,4,42,14,14,6,14,0.680699573110252
115,5,28,14,14,9,14,0.680699573110252
115,6,84,14,0,0,0,0.680699573110252
115,7,168,14,28,14,0,0.680699573110252
116,0,203,29,58,25,0,0.6949089522942791
116,1,203,29,29,8,87,0.6949089522942791
116,2,232,29,29,16,0,0.6949089522942791
116,3,174,29,29,17,0,0.6949089522942791
116,4,348,29,58,18,0,0.6949089522942791
116,5,290,29,0,0,29,0.6949089522942791
117,0,54,9,9,5,0,0.7907004187822608
117,1,72,9,27,15,9,0.7907004187822608
117,2,45,9,45,15,0,0.7907004187822608
117,3,72,9,45,23,9,0.7907004187822608
117,4,54,9,9,3,0,0.7907004187822608
117,5,54,9,9,5,0,0.7907004187822608
117,6,27,9,18,12,9,0.7907004187822608
117,7,81,9,9,3,9,0.7907004187822608
117,8,81,9,9,6,9,0.7907004187822608
118,0,18,3,12,5,3,0.5288864558608624
118,1,39,3,6,2,0,0.5288864558608624
118,2,39,3,9,3,6,0.5288864558608624
118,3,18,3,12,6,6,0.5288864558608624
118,4,36,3,9,4,0,0.5288864558608624
118,5,45,3,3,1,3,0.5288864558608624
118,6,15,3,6,2,0,0.5288864558608624
118,7,21,3,0,0,0,0.5288864558608624
119,0,160,20,20,13,0,0.23896455663004643
119,1,120,20,20,7,40,0.23896455663004643
119,2,100,20,20,11,0,0.23896455663004643
119,3,140,20,40,24,20,0.23896455663004643
119,4,180,20,20,7,40,0.23896455663004643
119,5,100,20,60,34,20,0.23896455663004643
119,6,100,20,60,35,0,0.23896455663004643
120,0,10,2,6,3,0,0.5771067721277671
120,1,20,2,10,6,0,0.5771067721277671
120,2,6,2,6,3,2,0.5771067721277671
120,3,12,2,8,3,0,0.5771067721277671
120,4,14,2,2,1,0,0.5771067721277671
120,5,16,2,0,0,0,0.5771067721277671
120,6,28,2,6,2,0,0.5771067721277671
120,7,16,2,4,2,4,0.5771067721277671
120,8,18,2,8,3,2,0.5771067721277671
121,0,20,5,10,4,0,0.38474065695135096
121,1,50,5,15,6,0,0.38474065695135096
121,2,45,5,15,5,5,0.38474065695135096
121,3,40,5,10,6,10,0.38474065695135096
121,4,35,5,5,1,5,0.38474065695135096
121,5,35,5,20,12,5,0.38474065695135096
121,6,45,5,20,10,5,0.38474065695135096
121,7,35,5,5,2,5,0.38474065695135096
121,8,30,5,10,4,0,0.38474065695135096
122,0,72,6,18,10,6,0.4468398888166727
122,1,90,6,12,4,6,0.4468398888166727
122,2,24,6,12,4,6,0.4468398888166727
122,3,36,6,24,9,6,0.4468398888166727
122,4,30,6,0,0,6,0.4468398888166727
122,5,36,6,18,9,12,0.4468398888166727
122,6,48,6,30,14,0,0.4468398888166727
122,7,66,6,6,3,6,0.4468398888166727
122,8,60,6,24,14,6,0.4468398888166727
122,9,54,6,0,0,12,0.4468398888166727
123,0,22,2,4,1,4,0.3732568033872034
123,1,8,2,8,4,2,0.3732568033872034
123,2,18,2,4,2,0,0.3732568033872034
123,3,8,2,0,0,2,0.3732568033872034
123,4,22,2,0,0,0,0.3732568033872034
123,5,18,2,2,0,0,0.3732568033872034
124,0,198,18,18,12,18,0.4834860589659528
124,1,90,18,36,21,18,0.4834860589659528
124,2,126,18,18,6,0,0.4834860589659528
124,3,126,18,90,29,0,0.4834860589659528
124,4,234,18,36,16,36,0.4834860589659528
124,5,90,18,18,11,72,0.4834860589659528
124,6,144,18,90,45,18,0.4834860589659528
125,0,90,10,10,5,0,0.44498262729015636
125,1,80,10,0,0,30,0.44498262729015636
125,2,70,10,20,10,10,0.44498262729015636
125,3,100,10,30,20,0,0.44498262729015636
125,4,50,10,20,6,10,0.44498262729015636
126,0,238,17,17,8,34,0.5674804660607583
126,1,153,17,34,22,17,0.5674804660607583
126,2,51,17,17,7,17,0.5674804660607583
126,3,136,17,17,5,0,0.5674804660607583
126,4,187,17,51,20,0,0.5674804660607583
127,0,63,9,27,15,0,0.42833228613664637
127,1,90,9,36,19,9,0.42833228613664637
127,2,18,9,0,0,18,0.42833228613664637
127,3,81,9,0,0,27,0.42833228613664637
127,4,90,9,27,13,0,0.42833228613664637
127,5,63,9,18,5,18,0.42833228613664637
127,6,63,9,18,9,9,0.42833228613664637
128,0,1275,85,170,118,170,0.5457075375683064
128,1,1020,85,85,39,0,0.5457075375683064
128,2,935,85,85,51,85,0.5457075375683064
128,3,765,85,255,137,170,0.5457075375683064
128,4,850,85,170,78,85,0.5457075375683064
128,5,765,85,255,162,0,0.5457075375683064
128,6,255,85,170,93,170,0.5457075375683064
128,7,935,85,170,76,85,0.5457075375683064
128,8,935,85,255,109,255,0.5457075375683064
128,9,255,85,170,106,255,0.5457075375683064
128,10,680,85,85,55,170,0.5457075375683064
129,0,20,4,4,2,8,0.3066537431480421
129,1,40,4,12,3,0,0.3066537431480421
129,2,24,4,0,0,4,0.3066537431480421
129,3,28,4,16,8,8,0.3066537431480421
129,4,44,4,0,0,4,0.3066537431480421
129,5,20,4,8,4,4,0.3066537431480421
129,6,28,4,0,0,4,0.3066537431480421
130,0,39,3,0,0,0,0.3671686391108378
130,1,21,3,0,0,3,0.3671686391108378
130,2,33,3,0,0,9,0.3671686391108378
130,3,30,3,3,1,6,0.3671686391108378
130,4,18,3,9,2,3,0.3671686391108378
131,0,45,5,10,3,5,0.21077949652335587
131,1,50,5,5,2,5,0.21077949652335587
131,2,15,5,5,2,5,0.21077949652335587
131,3,65,5,0,0,0,0.21077949652335587
131,4,30,5,10,6,10,0.21077949652335587
131,5,20,5,5,1,0,0.21077949652335587
131,6,40,5,0,0,0,0.21077949652335587
132,0,476,34,204,71,34,0.41515023961056224
132,1,136,34,0,0,34,0.41515023961056224
132,2,442,34,34,21,68,0.41515023961056224
132,3,238,34,0,0,68,0.41515023961056224
132,4,306,34,34,11,68,0.41515023961056224
132,5,272,34,68,24,0,0.41515023961056224
132,6,306,34,34,14,0,0.41515023961056224
132,7,544,34,68,26,0,0.41515023961056224
132,8,204,34,34,17,68,0.41515023961056224
133,0,66,6,0,0,0,0.7405845979666797
133,1,48,6,18,11,0,0.7405845979666797
133,2,48,6,6,4,0,0.7405845979666797
133,3,36,6,24,12,18,0.7405845979666797
134,0,60,5,5,3,5,0.6533775567343929
134,1,30,5,10,4,0,0.6533775567343929
134,2,30,5,10,5,10,0.6533775567343929
134,3,25,5,10,4,5,0.6533775567343929
134,4,30,5,15,5,10,0.6533775567343929
134,5,40,5,5,3,5,0.6533775567343929
134,6,45,5,10,4,5,0.6533775567343929
134,7,10,5,0,0,5,0.6533775567343929
135,0,93,31,0,0,31,0.62584646293539
135,1,248,31,31,19,0,0.62584646293539
135,2,217,31,0,0,62,0.62584646293539
135,3,310,31,62,39,62,0.62584646293539
135,4,217,31,31,11,0,0.62584646293539
135,5,279,31,93,44,31,0.62584646293539
136,0,70,10,20,8,30,0.39043061243438937
136,1,60,10,10,4,0,0.39043061243438937
136,2,100,10,20,13,0,0.39043061243438937
136,3,70,10,10,6,0,0.39043061243438937
136,4,90,10,30,15,20,0.39043061243438937
136,5,80,10,10,5,10,0.39043061243438937
136,6,60,10,20,7,20,0.39043061243438937
136,7,50,10,10,4,0,0.39043061243438937
137,0,135,15,30,18,0,0.5917358327926137
137,1,75,15,15,6,15,0.5917358327926137
137,2,150,15,60,27,15,0.5917358327926137
137,3,75,15,45,17,30,0.5917358327926137
137,4,90,15,45,27,0,0.5917358327926137
137,5,150,15,30,17,0,0.5917358327926137
137,6,225,15,30,18,15,0.5917358327926137
137,7,165,15,15,7,30,0.5917358327926137
138,0,88,8,0,0,8,0.6480744069171965
138,1,80,8,8,2,8,0.6480744069171965
138,2,88,8,48,19,0,0.6480744069171965
138,3,72,8,24,7,0,0.6480744069171965
138,4,40,8,24,11,8,0.6480744069171965
138,5,56,8,0,0,8,0.6480744069171965
138,6,64,8,40,20,16,0.6480744069171965
138,7,64,8,24,15,16,0.6480744069171965
138,8,64,8,8,5,24,0.6480744069171965
138,9,88,8,16,8,24,0.6480744069171965
138,10,56,8,8,4,8,0.6480744069171965
138,11,56,8,8,3,8,0.6480744069171965
139,0,63,9,9,4,0,0.3930531866333953
139,1,63,9,36,21,9,0.3930531866333953
139,2,63,9,18,6,0,0.3930531866333953
139,3,63,9,9,3,18,0.3930531866333953
140,0,20,2,4,1,2,0.28961505150737504
140,1,20,2,0,0,2,0.28961505150737504
140,2,22,2,4,2,2,0.28961505150737504
141,0,84,6,12,6,12,0.3673912534756044
141,1,42,6,18,7,12,0.3673912534756044
141,2,78,6,18,10,12,0.3673912534756044
141,3,42,6,0,0,18,0.3673912534756044
141,4,30,6,6,2,0,0.3673912534756044
141,5,36,6,6,4,6,0.3673912534756044
141,6,24,6,12,4,18,0.3673912534756044
142,0,60,6,0,0,6,0.2181041961665871
142,1,60,6,12,7,0,0.2181041961665871
142,2,42,6,12,6,12,0.2181041961665871
143,0,48,6,6,3,6,0.15955805218688277
143,1,42,6,18,8,0,0.15955805218688277
143,2,30,6,12,5,6,0.15955805218688277
143,3,24,6,0,0,6,0.15955805218688277
143,4,48,6,6,3,0,0.15955805218688277
143,5,48,6,0,0,0,0.15955805218688277
143,6,78,6,0,0,6,0.15955805218688277
143,7,66,6,6,3,6,0.15955805218688277
144,0,21,3,6,3,3,0.442521587952449
144,1,30,3,3,1,3,0.442521587952449
144,2,24,3,6,1,3,0.442521587952449
144,3,21,3,3,1,0,0.442521587952449
144,4,27,3,9,3,6,0.442521587952449
144,5,30,3,6,3,9,0.442521587952449
144,6,21,3,6,2,0,0.442521587952449
144,7,39,3,6,2,3,0.442521587952449
144,8,21,3,0,0,3,0.442521587952449
145,0,24,6,12,4,12,0.2754836311335783
145,1,24,6,0,0,6,0.2754836311335783
145,2,42,6,12,6,0,0.2754836311335783
145,3,48,6,12,5,6,0.2754836311335783
145,4,54,6,6,2,6,0.2754836311335783
146,0,2490,166,332,125,166,0.455878255263105
146,1,996,166,498,219,0,0.455878255263105
146,2,1494,166,166,75,498,0.455878255263105
146,3,1660,166,332,120,0,0.455878255263105
146,4,1826,166,498,177,332,0.455878255263105
146,5,664,166,332,222,0,0.455878255263105
146,6,996,166,664,429,166,0.455878255263105
146,7,664,166,0,0,0,0.455878255263105
146,8,1162,166,996,648,166,0.455878255263105
147,0,240,30,90,43,60,0.35419758518357763
147,1,180,30,150,68,0,0.35419758518357763
147,2,120,30,120,41,30,0.35419758518357763
147,3,180,30,60,22,0,0.35419758518357763
147,4,150,30,30,18,60,0.35419758518357763
147,5,240,30,90,61,0,0.35419758518357763
148,0,30,5,0,0,0,0.6294374384171251
148,1,45,5,10,5,20,0.6294374384171251
148,2,35,5,10,3,5,0.6294374384171251
148,3,50,5,10,6,5,0.6294374384171251
148,4,60,5,5,3,0,0.6294374384171251
148,5,25,5,15,8,0,0.6294374384171251
148,6,30,5,0,0,10,0.6294374384171251
148,7,70,5,25,15,10,0.6294374384171251
148,8,25,5,15,10,0,0.6294374384171251
149,0,24,4,8,3,8,0.28740434262621617
149,1,28,4,8,3,0,0.28740434262621617
149,2,36,4,12,6,0,0.28740434262621617
149,3,20,4,12,7,0,0.28740434262621617
149,4,92,4,8,3,0,0.28740434262621617
150,0,36,4,8,4,0,0.21074233499077435
150,1,44,4,8,3,4,0.21074233499077435
150,2,32,4,8,4,16,0.21074233499077435
150,3,24,4,0,0,0,0.21074233499077435
150,4,36,4,8,3,8,0.21074233499077435
150,5,16,4,12,4,4,0.21074233499077435
150,6,32,4,8,2,0,0.21074233499077435
150,7,32,4,4,1,4,0.21074233499077435
150,8,28,4,4,1,0,0.21074233499077435
151,0,60,10,10,4,20,0.43166733358130555
151,1,150,10,30,16,10,0.43166733358130555
151,2,70,10,40,15,10,0.43166733358130555
151,3,70,10,50,28,20,0.43166733358130555
151,4,50,10,40,27,10,0.43166733358130555
151,5,80,10,10,3,0,0.43166733358130555
151,6,120,10,0,0,10,0.43166733358130555
151,7,110,10,10,4,0,0.43166733358130555
151,8,60,10,40,23,20,0.43166733358130555
152,0,105,15,45,31,15,0.4980068502283843
152,1,120,15,30,13,30,0.4980068502283843
152,2,60,15,0,0,15,0.4980068502283843
152,3,210,15,15,7,0,0.4980068502283843
152,4,210,15,15,5,30,0.4980068502283843
153,0,720,60,120,60,60,0.8300549587785693
153,1,420,60,240,143,0,0.8300549587785693
153,2,720,60,180,85,120,0.8300549587785693
153,3,360,60,60,41,0,0.8300549587785693
153,4,840,60,180,60,0,0.8300549587785693
153,5,300,60,60,33,0,0.8300549587785693
153,6,540,60,180,95,0,0.8300549587785693
153,7,420,60,180,70,60,0.8300549587785693
153,8,600,60,0,0,0,0.8300549587785693
154,0,9,1,3,1,0,0.18008907525306794
154,1,6,1,1,0,0,0.18008907525306794
154,2,11,1,2,1,0,0.18008907525306794
154,3,10,1,3,1,1,0.18008907525306794
154,4,6,1,3,1,0,0.18008907525306794
154,5,8,1,2,0,2,0.18008907525306794
155,0,72,12,12,5,12,0.3458374214239772
155,1,84,12,12,5,24,0.3458374214239772
155,2,96,12,24,11,12,0.3458374214239772
155,3,168,12,0,0,12,0.3458374214239772
155,4,84,12,24,8,12,0.3458374214239772
155,5,108,12,36,22,24,0.3458374214239772
155,6,72,12,24,12,0,0.3458374214239772
155,7,48,12,48,22,24,0.3458374214239772
156,0,20,2,6,4,6,0.39180505454862546
156,1,18,2,8,5,2,0.39180505454862546
156,2,16,2,0,0,0,0.39180505454862546
156,3,24,2,6,3,0,0.39180505454862546
157,0,72,8,8,4,0,0.19662682410620563
157,1,40,8,16,7,8,0.19662682410620563
157,2,104,8,24,8,16,0.19662682410620563
157,3,64,8,0,0,0,0.19662682410620563
157,4,80,8,32,20,16,0.19662682410620563
157,5,24,8,16,7,8,0.19662682410620563
158,0,352,44,88,55,0,0.5150530021397401
158,1,440,44,44,23,44,0.5150530021397401
158,2,396,44,44,26,0,0.5150530021397401
158,3,572,44,88,30,0,0.5150530021397401
158,4,440,44,44,24,0,0.5150530021397401
158,5,220,44,44,25,132,0.5150530021397401
158,6,132,44,44,22,44,0.5150530021397401
158,7,352,44,132,85,44,0.5150530021397401
158,8,396,44,44,22,44,0.5150530021397401
159,0,264,24,24,13,0,0.37045680464180364
159,1,288,24,24,16,24,0.37045680464180364
159,2,72,24,48,29,24,0.37045680464180364
159,3,264,24,0,0,24,0.37045680464180364
159,4,144,24,0,0,0,0.37045680464180364
159,5,264,24,24,11,0,0.37045680464180364
160,0,105,7,21,9,7,0.36659346520145414
160,1,49,7,14,9,14,0.36659346520145414
160,2,56,7,35,12,0,0.36659346520145414
160,3,28,7,21,9,0,0.36659346520145414
160,4,84,7,28,19,7,0.36659346520145414
160,5,56,7,35,10,0,0.36659346520145414
160,6,77,7,14,7,0,0.36659346520145414
161,0,72,8,8,4,8,0.6521142168556361
161,1,48,8,32,21,0,0.6521142168556361
161,2,56,8,24,14,0,0.6521142168556361
161,3,32,8,16,9,8,0.6521142168556361
161,4,24,8,32,14,16,0.6521142168556361
161,5,72,8,16,5,16,0.6521142168556361
161,6,56,8,24,7,8,0.6521142168556361
161,7,48,8,8,5,16,0.6521142168556361
161,8,72,8,8,5,8,0.6521142168556361
162,0,22,2,4,2,0,0.17955431385950532
162,1,8,2,6,2,2,0.17955431385950532
162,2,16,2,2,1,6,0.17955431385950532
162,3,18,2,0,0,2,0.17955431385950532
162,4,12,2,4,2,2,0.17955431385950532
163,0,84,12,48,19,0,0.3907184481409346
163,1,96,12,24,9,0,0.3907184481409346
163,2,84,12,24,12,12,0.3907184481409346
163,3,108,12,48,19,0,0.3907184481409346
163,4,84,12,12,8,12,0.3907184481409346
163,5,144,12,24,15,12,0.3907184481409346
163,6,108,12,60,34,36,0.3907184481409346
163,7,120,12,24,12,24,0.3907184481409346
163,8,84,12,36,20,12,0.3907184481409346
163,9,168,12,0,0,0,0.3907184481409346
163,10,84,12,0,0,0,0.3907184481409346
164,0,330,30,120,58,0,0.471396303738732
164,1,120,30,90,55,0,0.471396303738732
164,2,210,30,120,75,30,0.471396303738732
164,3,150,30,120,46,0,0.471396303738732
164,4,180,30,180,89,30,0.471396303738732
164,5,300,30,30,13,30,0.471396303738732
164,6,150,30,30,18,30,0.471396303738732
165,0,4,1,0,0,0,0.18008907525306794
