contract_id,seats_start,logins_total,active_users,renewed,seat_change
3059,18,7.666666666666667,1.0,0,8
3060,26,34.166666666666664,5.0,1,6
3061,8,8.0,1.0,0,1
3062,15,102.14285714285714,13.0,1,3
3063,34,126.0,18.0,1,7
3064,18,122.88888888888889,14.0,1,7
3065,13,48.0,6.0,1,0
3066,9,26.571428571428573,3.0,1,-1
3067,23,46.666666666666664,5.0,1,2
3068,51,401.3333333333333,43.0,1,6
3069,12,38.0,7.0,0,4
3070,31,157.5,20.0,1,-4
3071,12,17.714285714285715,2.0,0,0
3072,10,60.0,7.0,1,4
3073,14,47.2,8.0,0,1
3074,13,59.0,8.0,1,5
3075,40,203.0,29.0,1,15
3076,7,0.0,0.0,1,3
3077,33,222.22222222222223,25.0,1,10
3078,14,49.2,6.0,0,6
3079,18,49.875,7.0,0,0
3080,69,91.5,12.0,1,18
3081,6,10.0,1.0,1,0
3082,51,160.0,30.0,1,5
3083,30,114.0,12.0,1,5
3084,22,41.666666666666664,5.0,1,-4
3085,37,272.0,32.0,1,4
3086,47,360.0,45.0,1,-8
3087,42,169.0,26.0,1,11
3088,51,126.42857142857143,15.0,1,-3
3089,65,141.53846153846155,20.0,1,21
3090,61,322.0,46.0,1,11
3091,11,31.5,4.0,1,3
3092,408,1404.0,182.0,1,146
3093,10,16.76923076923077,2.0,0,-1
3094,22,65.77777777777777,8.0,1,8
3095,31,207.0,23.0,1,11
3096,21,186.66666666666666,16.0,1,7
3097,22,78.75,10.0,1,-4
3098,42,22.0,3.0,1,-2
3099,35,22.125,3.0,0,1
3100,32,130.9,17.0,1,1
3101,11,27.5,3.0,0,-1
3102,49,110.4,12.0,1,-5
3103,17,96.2,13.0,0,4
3104,57,156.75,19.0,1,9
3105,37,183.33333333333334,20.0,0,10
3106,18,120.0,12.0,1,4
3107,47,257.3,31.0,1,10
3108,7,7.25,1.0,0,3
3109,23,54.0,9.0,1,1
3110,40,150.16666666666666,17.0,1,17
3111,53,184.0,24.0,1,-5
3112,32,230.0,23.0,1,7
3113,24,136.16666666666666,19.0,1,2
3114,73,516.25,59.0,1,22
3115,28,22.5,3.0,0,-4
3116,25,42.0,5.0,0,8
3117,8,29.333333333333332,4.0,0,0
3118,10,45.6,6.0,1,3
3119,31,28.666666666666668,3.0,1,14
3120,10,44.0,6.0,1,2
3121,15,28.0,4.0,1,0
3122,69,142.0,18.0,1,-12
3123,41,136.16666666666666,19.0,1,-6
3124,39,220.83333333333334,25.0,1,12
3125,32,69.0,12.0,1,4
3126,19,110.0,14.0,1,-2
3127,55,245.0,28.0,1,19
3128,33,51.333333333333336,11.0,1,-4
3129,24,49.875,7.0,1,8
3130,18,70.4,8.0,0,6
3131,51,245.125,37.0,1,11
3132,10,26.142857142857142,3.0,1,-1
3133,40,275.55555555555554,31.0,1,-3
3134,16,76.66666666666667,10.0,0,0
3135,7,26.142857142857142,3.0,1,0
3136,13,51.333333333333336,7.0,1,-2
3137,11,24.692307692307693,3.0,0,0
3138,31,188.5,26.0,1,2
3139,20,78.0,9.0,0,-2
3140,31,86.0,10.0,1,5
3141,71,315.0,45.0,1,15
3142,23,152.14285714285714,15.0,1,-4
3143,8,26.142857142857142,3.0,1,0
3144,16,27.0,4.0,1,3
3145,13,80.0,10.0,1,2
3146,124,175.0,25.0,1,23
3147,16,41.666666666666664,5.0,1,6
3148,16,118.85714285714286,13.0,1,2
3149,10,13.6,2.0,0,0
3150,37,80.66666666666667,11.0,1,-6
3151,22,144.4,19.0,1,3
3152,68,226.16666666666666,23.0,1,-7
3153,15,24.5,3.0,0,6
3154,9,32.5,5.0,0,-1
3155,10,8.5,1.0,0,2
3156,33,189.28571428571428,25.0,1,5
3157,15,102.66666666666667,11.0,1,0
3158,46,79.2,12.0,1,-3
3159,34,173.33333333333334,26.0,1,0
3160,9,53.25,6.0,0,0
3161,10,35.0,4.0,1,-1
3162,10,27.0,3.0,1,2
3163,33,32.0,4.0,0,10
3164,10,20.571428571428573,3.0,0,2
3165,23,54.0,6.0,0,-1
3166,22,114.75,17.0,1,6
3167,15,25.0,3.0,1,-1
3168,138,833.0,98.0,1,-6
3169,32,64.0,8.0,1,6
3170,50,91.71428571428571,12.0,1,-6
3171,50,445.2,42.0,1,-3
3172,10,17.555555555555557,2.0,1,-1
3173,29,108.0,16.0,1,10
3174,25,140.72727272727272,18.0,0,5
3175,13,38.0,6.0,0,4
3176,11,43.75,7.0,0,2
3177,51,280.8888888888889,32.0,1,-9
3178,11,37.333333333333336,4.0,0,0
3179,25,57.77777777777778,8.0,0,-1
3180,35,71.0,8.0,1,8
3181,44,218.9090909090909,28.0,1,2
3182,47,231.0,33.0,1,19
3183,30,115.5,12.0,1,3
3184,9,69.71428571428571,8.0,0,2
3185,24,71.5,13.0,1,0
3186,15,65.6,8.0,0,0
3187,14,66.0,8.0,1,0
3188,7,16.857142857142858,2.0,0,1
3189,21,119.0,17.0,1,-2
3190,25,152.0,18.0,1,3
3191,12,7.428571428571429,1.0,1,0
3192,18,38.4,4.0,1,4
3193,9,7.666666666666667,1.0,1,2
3194,38,49.714285714285715,6.0,0,13
3195,44,80.1,9.0,1,11
3196,58,306.25,35.0,1,4
3197,6,50.0,5.0,0,0
3198,13,70.66666666666667,8.0,0,3
3199,19,60.0,8.0,0,4
3200,23,30.0,5.0,0,2
3201,25,99.0,11.0,1,-4
3202,13,48.666666666666664,6.0,1,0
3203,15,97.0909090909091,12.0,1,-2
3204,44,72.0,8.0,0,3
3205,33,166.66666666666666,25.0,1,6
3206,15,40.0,6.0,1,6
3207,28,107.66666666666667,19.0,1,13
3208,54,148.14285714285714,17.0,1,6
3209,16,22.0,3.0,1,7
3210,21,124.0,14.0,0,-3
3211,18,72.0,9.0,1,0
3212,6,24.6,3.0,0,1
3213,53,161.0,23.0,1,22
3214,36,146.2,17.0,1,7
3215,27,30.545454545454547,4.0,0,12
3216,31,199.2,24.0,1,14
3217,11,46.0,6.0,1,0
3218,7,30.0,4.0,1,1
3219,20,60.92307692307692,8.0,1,9
3220,25,9.555555555555555,1.0,1,8
3221,20,91.5,12.0,1,-1
3222,13,97.77777777777777,11.0,1,1
3223,13,63.42857142857143,6.0,1,0
3224,29,224.4,22.0,1,8
3225,28,120.0,16.0,1,9
3226,13,15.714285714285714,2.0,0,1
3227,22,29.714285714285715,4.0,1,10
3228,14,55.333333333333336,8.0,0,-1
3229,15,63.0,9.0,0,3
3230,13,31.555555555555557,4.0,1,-2
3231,66,346.875,37.0,1,21
3232,11,45.333333333333336,8.0,0,-2
3233,7,48.0,6.0,1,0
3234,7,0.0,0.0,0,2
3235,9,22.8,3.0,0,0
3236,26,173.33333333333334,20.0,1,0
3237,16,56.0,7.0,0,3
3238,55,23.5,3.0,1,-10
3239,10,61.0,7.0,1,0
3240,29,109.2,13.0,1,6
3241,23,88.83333333333333,13.0,1,9
3242,13,72.0,9.0,1,3
3243,14,69.33333333333333,8.0,0,1
3244,16,63.0,7.0,1,-2
3245,8,21.6,3.0,1,0
3246,10,50.57142857142857,6.0,0,1
3247,40,24.3,3.0,1,10
3248,19,100.0,16.0,1,4
3249,46,213.125,31.0,1,1
3250,14,7.857142857142857,1.0,0,0
3251,18,91.0,10.0,1,3
3252,21,77.0,11.0,0,1
3253,12,18.666666666666668,2.0,1,2
3254,27,28.5,3.0,1,10
3255,34,147.0,21.0,1,0
3256,6,18.0,3.0,1,0
3257,52,168.0,24.0,1,-6
3258,11,48.0,6.0,1,1
3259,42,141.75,21.0,1,4
3260,23,108.44444444444444,16.0,1,9
3261,30,100.0,10.0,0,-5
3262,53,451.8888888888889,49.0,1,-8
3263,32,61.2,9.0,1,-3
3264,23,45.45454545454545,5.0,1,-2
3265,27,169.71428571428572,22.0,1,0
3266,48,371.0,42.0,1,13
3267,23,56.0,6.0,1,9
3268,58,416.0,52.0,1,11
3269,50,355.85714285714283,47.0,1,24
3270,26,82.5,11.0,1,5
3271,56,404.44444444444446,52.0,1,21
3272,18,126.0,15.0,1,-1
3273,27,65.57142857142857,9.0,0,-4
3274,51,221.66666666666666,28.0,1,11
3275,32,123.0,15.0,0,13
3276,49,278.4,32.0,1,12
3277,22,74.0,8.0,0,9
3278,22,48.0,6.0,0,10
3279,9,50.0,7.0,1,0
3280,24,85.0,17.0,1,8
3281,68,117.33333333333333,16.0,0,9
3282,90,314.3333333333333,46.0,1,32
3283,8,14.5,2.0,0,2
3284,12,36.25,5.0,0,0
3285,17,79.0,9.0,0,0
3286,19,133.33333333333334,16.0,1,0
3287,8,15.23076923076923,2.0,0,3
3288,31,126.0,21.0,0,-2
3289,9,55.714285714285715,6.0,1,3
3290,36,31.5,4.0,1,8
3291,10,65.33333333333333,8.0,1,3
3292,6,37.5,5.0,1,0
3293,6,7.142857142857143,1.0,1,0
3294,57,214.66666666666666,23.0,0,-10
3295,26,90.0,10.0,1,3
3296,37,224.0,28.0,1,11
3297,31,218.0,28.0,1,12
3298,23,25.875,3.0,1,1
3299,6,7.5,1.0,1,0
3300,49,337.625,37.0,1,15
3301,40,245.66666666666666,33.0,1,19
3302,70,146.3,19.0,1,26
3303,15,68.75,10.0,1,2
3304,5,25.8,3.0,0,1
3305,67,216.0,27.0,1,20
3306,26,101.5,14.0,1,0
3307,16,136.5,13.0,1,-1
3308,15,81.0,9.0,0,6
3309,7,24.0,3.0,1,0
3310,23,33.42857142857143,6.0,1,9
3311,22,71.75,7.0,1,-2
3312,11,48.0,6.0,0,3
3313,38,42.22222222222222,5.0,0,7
3314,11,36.111111111111114,5.0,1,5
3315,48,311.6,38.0,1,13
3316,16,47.0,6.0,1,6
3317,12,50.57142857142857,6.0,1,-2
3318,76,420.22222222222223,62.0,1,-11
3319,80,322.5,43.0,1,26
3320,70,288.0,24.0,1,-8
3321,24,57.6,6.0,0,-4
3322,40,247.5,33.0,1,11
3323,32,37.5,6.0,1,9
3324,13,24.0,3.0,0,3
3325,30,87.75,13.0,1,2
3326,7,50.0,6.0,1,-1
3327,20,76.5,9.0,0,-3
3328,61,78.57142857142857,11.0,1,20
3329,22,90.0,15.0,1,-1
3330,25,102.0,12.0,1,0
3331,10,36.42857142857143,5.0,1,2
3332,72,154.11111111111111,19.0,1,19
3333,32,181.8181818181818,25.0,1,-3
3334,27,72.0,7.0,0,10
3335,15,56.0,7.0,0,4
3336,18,33.714285714285715,4.0,0,-3
3337,7,24.25,3.0,0,2
3338,31,142.8,17.0,1,11
3339,13,17.0,2.0,1,4
3340,28,162.44444444444446,17.0,1,-2
3341,42,42.5,5.0,1,-6
3342,47,66.0,6.0,0,-8
3343,13,56.0,8.0,1,1
3344,20,47.0,5.0,1,-3
3345,24,67.2,12.0,1,-1
3346,9,54.25,7.0,0,0
3347,11,46.666666666666664,5.0,1,5
3348,20,108.16666666666667,11.0,1,5
3349,76,661.3333333333334,62.0,1,34
3350,14,17.5,2.0,0,6
3351,34,55.0,8.0,1,3
3352,60,120.0,15.0,1,27
3353,11,38.0,6.0,1,0
3354,10,28.90909090909091,3.0,0,2
3355,16,43.4,7.0,1,1
3356,29,152.0,20.0,1,3
3357,19,161.5,17.0,1,5
3358,72,425.3333333333333,58.0,1,-12
3359,17,35.0,5.0,1,4
3360,17,108.0,12.0,1,7
3361,17,36.57142857142857,4.0,0,3
3362,55,383.3333333333333,46.0,1,23
3363,40,68.33333333333333,10.0,1,2
3364,12,52.36363636363637,6.0,1,-1
3365,13,32.0,4.0,0,0
3366,15,24.9,3.0,1,-2
3367,11,28.0,4.0,1,-2
3368,11,81.81818181818181,9.0,1,0
3369,15,68.14285714285714,9.0,1,-1
3370,61,260.6666666666667,34.0,1,-9
3371,44,101.42857142857143,10.0,1,2
3372,35,79.2,12.0,1,1
3373,5,8.285714285714286,1.0,0,1
3374,12,68.83333333333333,7.0,1,3
3375,19,115.5,15.0,1,0
3376,14,66.0,10.0,0,2
3377,26,60.0,8.0,1,10
3378,16,65.33333333333333,8.0,1,-1
3379,19,37.2,6.0,1,3
3380,34,68.75,11.0,0,5
3381,7,8.0,1.0,0,0
3382,43,215.83333333333334,35.0,1,0
3383,5,21.0,3.0,1,0
3384,11,43.0,7.0,0,-1
3385,27,67.42857142857143,8.0,1,9
3386,33,137.6,16.0,1,4
3387,34,195.5,23.0,1,-4
3388,7,0.0,0.0,0,1
3389,12,68.625,9.0,0,-1
3390,8,8.5,1.0,1,0
3391,33,43.2,6.0,1,2
3392,10,10.0,1.0,0,1
3393,8,45.0,7.0,1,0
3394,14,99.42857142857143,12.0,1,-1
3395,105,150.0,20.0,1,-17
3396,28,161.5,19.0,1,8
3397,21,120.0,16.0,1,-2
3398,53,136.0,17.0,1,-6
3399,9,58.666666666666664,6.0,1,0
3400,25,75.42857142857143,11.0,1,10
3401,14,78.375,11.0,1,-2
3402,47,250.77777777777777,37.0,1,4
3403,5,0.0,0.0,1,1
3404,31,137.6,16.0,1,14
3405,42,39.75,6.0,1,15
3406,10,36.75,7.0,1,2
3407,32,147.69230769230768,16.0,1,9
3408,36,54.42857142857143,6.0,1,-6
3409,22,47.833333333333336,7.0,0,-1
3410,14,75.0,9.0,1,0
3411,33,164.57142857142858,24.0,1,5
3412,33,208.33333333333334,25.0,1,13
3413,11,54.833333333333336,7.0,0,0
3414,8,28.5,4.0,0,1
3415,24,96.55555555555556,11.0,1,2
3416,22,58.5,9.0,1,7
3417,13,22.5,3.0,0,6
3418,11,67.5,9.0,1,-1
3419,29,132.0,18.0,1,12
3420,12,46.285714285714285,6.0,0,-1
3421,19,73.125,9.0,1,8
3422,16,27.0,3.0,0,1
3423,34,213.57142857142858,23.0,1,0
3424,8,0.0,0.0,0,0
3425,33,141.42857142857142,18.0,1,7
3426,20,82.5,10.0,1,1
3427,11,50.0,7.0,1,4
3428,13,44.625,7.0,0,-1
3429,8,16.5,2.0,1,0
3430,35,150.0,18.0,1,-1
3431,72,412.5,66.0,1,-2
3432,9,32.0,4.0,1,0
3433,32,42.0,6.0,1,-1
3434,36,78.57142857142857,11.0,1,14
3435,39,203.16666666666666,23.0,1,0
3436,26,25.333333333333332,4.0,0,0
3437,25,57.166666666666664,7.0,1,8
3438,22,117.6,14.0,1,0
3439,16,108.18181818181819,14.0,1,1
3440,40,304.0,38.0,1,10
3441,7,15.11111111111111,2.0,1,3
3442,14,19.5,3.0,1,3
3443,36,13.0,2.0,1,6
3444,38,140.0,21.0,1,-6
3445,59,160.14285714285714,19.0,1,-4
3446,41,169.1,19.0,1,-4
3447,101,437.25,66.0,1,15
3448,9,64.4,7.0,0,0
3449,42,318.85714285714283,36.0,1,8
3450,8,7.0,1.0,0,1
3451,28,43.57142857142857,5.0,1,6
3452,88,180.5,19.0,1,24
3453,24,67.2,8.0,1,0
3454,10,40.0,5.0,1,-1
3455,24,72.0,8.0,1,5
3456,15,60.57142857142857,8.0,0,6
3457,18,144.0,16.0,0,8
3458,29,146.57142857142858,18.0,1,-3
3459,25,38.333333333333336,5.0,1,7
3460,21,24.375,3.0,1,0
3461,11,42.0,5.0,1,3
3462,55,123.66666666666667,14.0,1,-3
3463,19,93.6,12.0,1,4
3464,27,31.11111111111111,4.0,0,6
3465,28,141.14285714285714,19.0,1,10
3466,35,28.0,4.0,1,2
3467,32,20.25,3.0,1,-5
3468,32,120.72727272727273,16.0,1,8
3469,58,265.0,35.0,1,-5
3470,14,57.857142857142854,9.0,0,1
3471,50,182.5,25.0,1,-1
3472,11,30.285714285714285,4.0,1,0
3473,33,165.625,25.0,1,15
3474,6,21.857142857142858,3.0,0,2
3475,20,16.857142857142858,2.0,0,8
3476,24,122.0,14.0,1,4
3477,10,69.75,9.0,1,-1
3478,15,35.0,5.0,1,7
3479,17,127.28571428571429,11.0,1,6
3480,34,58.8,7.0,0,11
3481,22,84.5,13.0,1,8
3482,22,48.0,6.0,0,5
3483,13,43.75,7.0,1,0
3484,25,129.83333333333334,19.0,1,0
3485,9,17.428571428571427,2.0,1,0
3486,21,24.0,3.0,0,2
3487,19,6.166666666666667,1.0,0,2
3488,12,57.333333333333336,8.0,1,3
3489,129,401.14285714285717,54.0,1,37
3490,37,21.0,3.0,1,-3
3491,15,54.0,9.0,1,0
3492,23,60.666666666666664,7.0,1,2
3493,5,17.5,3.0,0,2
3494,21,24.5,3.0,1,0
3495,7,8.625,1.0,1,3
3496,66,112.5,15.0,1,12
3497,38,194.85714285714286,22.0,1,11
3498,63,156.0,20.0,0,10
3499,22,109.2,14.0,1,5
3500,15,73.5,7.0,1,-2
3501,6,8.857142857142858,1.0,1,1
3502,40,301.0,35.0,1,7
3503,36,296.0,32.0,0,-3
3504,20,25.2,3.0,1,-2
3505,53,51.0,9.0,0,3
3506,56,313.3333333333333,47.0,1,-5
3507,12,15.25,2.0,1,5
3508,89,121.83333333333333,17.0,1,10
3509,24,131.2,16.0,1,6
3510,11,5.333333333333333,1.0,1,0
3511,11,61.333333333333336,8.0,1,0
3512,12,37.77777777777778,5.0,1,0
3513,22,86.0,12.0,1,9
3514,24,148.0,18.0,0,5
3515,14,103.5,12.0,1,2
3516,14,88.0,11.0,1,-1
3517,23,120.33333333333333,19.0,1,0
3518,19,65.71428571428571,10.0,1,2
3519,64,361.0,38.0,1,6
3520,8,28.571428571428573,4.0,1,1
3521,53,192.36363636363637,23.0,1,16
3522,12,70.0,10.0,0,-1
3523,37,44.0,6.0,1,-7
3524,19,72.0,7.0,1,2
3525,9,39.6,6.0,1,0
3526,10,42.0,5.0,1,2
3527,20,72.0,8.0,1,8
3528,7,0.0,0.0,0,0
3529,11,60.0,6.0,1,5
3530,6,23.142857142857142,3.0,0,2
3531,15,91.81818181818181,10.0,1,1
3532,53,274.1666666666667,35.0,1,-6
3533,36,126.0,18.0,0,15
3534,17,72.0,12.0,1,1
3535,11,33.5,4.0,0,4
3536,13,69.0,9.0,1,0
3537,22,75.0,10.0,1,0
3538,47,242.83333333333334,31.0,1,0
3539,33,84.7,11.0,1,13
3540,17,78.0,9.0,1,1
3541,26,94.66666666666667,12.0,1,9
3542,15,88.0,11.0,1,3
3543,43,324.0,36.0,1,20
3544,6,24.428571428571427,3.0,1,1
3545,25,71.2,8.0,1,8
3546,76,212.72727272727272,26.0,1,18
3547,21,68.2,11.0,1,8
3548,6,22.0,4.0,0,0
3549,9,49.0,7.0,0,2
3550,9,38.666666666666664,4.0,1,3
3551,12,16.666666666666668,2.0,1,4
3552,23,135.0,15.0,1,5
3553,38,35.0,4.0,0,3
3554,29,125.8,17.0,1,9
3555,34,102.66666666666667,14.0,1,9
3556,57,379.75,49.0,1,22
3557,15,34.8,4.0,1,7
3558,5,15.555555555555555,2.0,0,0
3559,56,341.25,35.0,1,16
3560,10,67.0,9.0,1,3
3561,24,93.5,11.0,1,11
3562,47,245.33333333333334,32.0,1,15
3563,369,1043.6363636363637,164.0,1,-7
3564,53,126.0,14.0,1,-10
3565,9,39.333333333333336,4.0,1,4
3566,23,44.333333333333336,7.0,1,8
3567,34,29.333333333333332,4.0,1,1
3568,16,27.333333333333332,4.0,0,6
3569,39,189.28571428571428,25.0,1,2
3570,23,103.71428571428571,11.0,1,2
3571,32,84.5,13.0,0,14
3572,7,47.142857142857146,6.0,0,0
3573,25,60.0,8.0,1,-4
3574,20,92.0,12.0,1,3
3575,71,232.5,30.0,1,0
3576,36,173.4,17.0,1,-2
3577,25,142.8,17.0,0,3
3578,54,210.25,29.0,1,-1
3579,39,202.08333333333334,25.0,1,14
3580,39,264.5,23.0,1,16
3581,69,202.5,27.0,0,2
3582,15,43.333333333333336,5.0,0,6
3583,10,11.5,1.0,0,3
3584,16,113.55555555555556,14.0,0,5
3585,6,0.0,0.0,0,0
3586,74,314.3333333333333,41.0,1,-9
3587,10,40.0,4.0,1,3
3588,19,51.75,6.0,1,9
3589,60,385.7142857142857,45.0,1,11
3590,20,144.0,16.0,1,5
3591,20,40.0,4.0,1,0
3592,17,82.0,11.0,1,0
3593,14,87.42857142857143,12.0,1,1
3594,19,135.0,15.0,1,7
3595,28,125.71428571428571,16.0,0,-4
3596,87,270.0,27.0,1,-15
3597,29,49.333333333333336,8.0,1,9
3598,11,61.0,7.0,1,3
3599,15,136.5,13.0,0,0
3600,17,51.625,7.0,0,6
3601,14,23.727272727272727,3.0,1,4
3602,33,252.0,28.0,1,11
3603,39,236.25,30.0,1,3
3604,32,240.625,25.0,1,5
3605,166,648.125,85.0,1,75
3606,10,62.22222222222222,7.0,0,-1
3607,88,210.0,30.0,1,3
3608,11,26.666666666666668,4.0,0,3
3609,63,430.85714285714283,52.0,1,-6
3610,7,29.666666666666668,4.0,0,1
3611,40,65.6,8.0,0,19
3612,26,26.0,4.0,1,11
3613,27,155.07692307692307,16.0,1,-4
3614,24,45.6,6.0,1,5
3615,31,54.0,9.0,1,10
3616,69,211.0909090909091,27.0,1,20
3617,32,140.6,19.0,1,0
3618,20,82.5,11.0,1,2
3619,13,72.0,9.0,0,5
3620,18,65.33333333333333,8.0,1,0
3621,36,84.28571428571429,10.0,0,1
3622,17,40.714285714285715,5.0,1,1
3623,12,24.0,3.0,0,0
3624,18,71.0,10.0,1,2
3625,38,65.6,8.0,0,-2
3626,38,90.0,10.0,1,2
3627,31,103.25,14.0,1,-1
3628,15,69.33333333333333,8.0,0,2
3629,49,302.14285714285717,45.0,1,24
3630,16,34.18181818181818,4.0,1,3
3631,20,16.666666666666668,2.0,0,-1
3632,42,43.0,5.0,0,18
3633,60,88.0,11.0,0,28
3634,8,16.5,2.0,1,-1
3635,22,64.28571428571429,10.0,1,8
3636,38,258.42857142857144,27.0,1,2
3637,37,64.0,8.0,0,7
3638,14,53.714285714285715,8.0,1,5
3639,37,168.0,21.0,1,-6
3640,16,14.0,2.0,1,7
3641,14,16.25,2.0,0,-1
3642,12,42.75,6.0,1,-1
3643,11,38.75,5.0,0,-1
3644,79,408.5,43.0,1,7
3645,22,102.4,16.0,1,6
3646,28,25.285714285714285,3.0,1,4
3647,104,676.6666666666666,70.0,1,27
3648,29,131.75,17.0,0,3
3649,31,141.66666666666666,17.0,1,1
3650,27,13.0,2.0,0,-4
3651,54,94.6,11.0,1,18
3652,11,14.0,2.0,1,1
3653,14,83.33333333333333,10.0,1,2
3654,22,44.0,4.0,1,-2
3655,35,152.0,18.0,1,-3
3656,30,32.5,5.0,1,5
3657,12,46.0,4.0,1,2
3658,11,70.0,7.0,0,2
3659,22,80.0,11.0,1,1
3660,10,67.66666666666667,7.0,1,0
3661,120,340.0,50.0,1,17
3662,6,25.0,3.0,1,0
3663,11,54.833333333333336,7.0,1,2
3664,34,128.0,16.0,0,14
3665,13,44.166666666666664,5.0,1,4
3666,124,341.6666666666667,41.0,1,-13
3667,8,33.6,4.0,0,0
3668,6,7.6923076923076925,1.0,0,-1
3669,13,46.0,8.0,0,0
3670,20,52.5,7.0,0,2
3671,10,7.5,1.0,0,3
3672,61,150.4,16.0,1,0
3673,12,99.0,11.0,1,2
3674,28,142.5,19.0,1,7
3675,25,149.33333333333334,16.0,1,0
3676,90,522.5,57.0,1,-7
3677,30,168.0,24.0,1,6
3678,12,68.0,10.0,1,2
3679,18,64.0,8.0,1,-1
3680,10,56.0,7.0,0,0
3681,63,504.0,54.0,1,11
3682,17,105.0,12.0,1,5
3683,7,9.666666666666666,1.0,0,0
3684,74,267.375,31.0,1,1
3685,23,65.6,8.0,1,6
3686,398,2168.0,271.0,1,87
3687,29,27.0,3.0,1,10
3688,52,77.14285714285714,9.0,1,0
3689,25,108.8,17.0,1,1
3690,10,49.0,5.0,1,0
3691,15,33.6,4.0,1,-1
3692,23,120.0,16.0,0,7
3693,62,341.6666666666667,41.0,1,-8
3694,73,257.6363636363636,26.0,1,-11
3695,30,26.0,3.0,1,13
3696,125,283.5,35.0,1,43
3697,31,195.42857142857142,24.0,1,5
3698,39,168.0,21.0,1,14
3699,14,60.0,8.0,1,-1
3700,34,61.875,9.0,1,1
3701,27,154.8,18.0,1,-3
3702,85,532.2857142857143,69.0,1,-1
3703,19,45.0,7.0,1,4
3704,16,88.5,9.0,0,0
3705,14,0.0,0.0,0,5
3706,12,104.5,11.0,1,4
3707,25,115.22222222222223,17.0,1,2
3708,19,7.6,1.0,0,0
3709,14,82.5,10.0,1,3
3710,10,11.0,2.0,0,2
3711,16,23.5,3.0,0,0
3712,27,152.0,19.0,1,7
3713,57,407.0,37.0,1,0
3714,11,28.5,3.0,0,1
3715,8,23.4,3.0,1,3
3716,63,242.66666666666666,26.0,1,4
3717,26,96.55555555555556,11.0,1,9
3718,33,268.6666666666667,26.0,1,5
3719,35,205.2,27.0,1,3
3720,12,45.42857142857143,6.0,0,1
3721,20,6.2,1.0,0,9
3722,10,19.6,2.0,1,2
3723,24,125.71428571428571,16.0,1,8
3724,15,26.25,3.0,1,6
3725,64,169.0,26.0,1,24
3726,21,52.0,8.0,1,4
3727,23,52.0,6.0,1,1
3728,49,319.125,37.0,1,18
3729,48,100.0,16.0,1,-7
3730,61,337.5,50.0,1,-3
3731,10,42.5,5.0,1,2
3732,54,261.0,29.0,1,-3
3733,34,191.66666666666666,23.0,1,15
3734,13,53.666666666666664,7.0,1,6
3735,16,16.0,2.0,0,3
3736,24,216.0,18.0,1,-3
3737,38,125.33333333333333,16.0,1,0
3738,63,151.11111111111111,20.0,1,19
3739,19,127.5,17.0,1,8
3740,66,50.0,6.0,0,0
3741,20,75.42857142857143,11.0,1,-2
3742,9,43.2,6.0,0,2
3743,24,46.375,7.0,1,11
3744,9,48.0,6.0,1,3
3745,28,81.25,10.0,1,-2
3746,9,54.0,6.0,0,2
3747,67,420.0,42.0,1,0
3748,13,77.625,9.0,1,0
3749,27,87.75,13.0,1,12
3750,8,60.0,6.0,0,1
3751,8,29.333333333333332,4.0,1,1
3752,14,96.25,11.0,1,-1
3753,36,137.66666666666666,21.0,1,4
3754,6,30.285714285714285,4.0,0,1
3755,55,345.0,46.0,1,12
3756,11,40.0,5.0,1,2
3757,17,134.4,16.0,0,0
3758,108,104.88888888888889,16.0,0,-10
3759,283,2035.0,220.0,1,-29
3760,28,86.0,10.0,1,11
3761,10,36.666666666666664,4.0,0,3
3762,11,18.285714285714285,2.0,0,4
3763,13,19.714285714285715,3.0,0,5
3764,16,40.833333333333336,7.0,0,0
3765,11,31.666666666666668,5.0,1,5
3766,30,168.66666666666666,22.0,1,-2
3767,35,30.0,3.0,0,15
3768,16,56.0,8.0,1,2
3769,69,546.0,52.0,1,1
3770,16,95.4,9.0,1,1
3771,8,27.428571428571427,4.0,1,0
3772,19,77.77777777777777,10.0,0,1
3773,17,31.0,5.0,1,0
3774,10,7.5,1.0,1,3
3775,69,450.0,60.0,1,-4
3776,28,106.28571428571429,12.0,1,3
3777,39,267.75,34.0,1,3
3778,29,159.6,19.0,1,2
3779,53,210.88888888888889,26.0,1,-7
3780,12,33.333333333333336,4.0,0,2
3781,26,22.5,3.0,0,0
3782,105,810.0,90.0,1,19
3783,23,42.75,6.0,1,8
3784,82,275.2,32.0,1,0
3785,28,136.0,17.0,1,0
3786,45,244.0,32.0,1,15
3787,107,802.3333333333334,83.0,1,23
3788,41,127.11111111111111,13.0,1,18
3789,134,602.2857142857143,68.0,1,40
3790,18,159.6,14.0,1,2
3791,23,82.5,11.0,1,-1
3792,24,98.4,12.0,0,6
3793,63,325.1111111111111,38.0,1,-12
3794,39,76.0,8.0,1,6
3795,9,8.2,1.0,1,0
3796,14,51.625,7.0,1,3
3797,48,219.85714285714286,27.0,1,5
3798,12,40.833333333333336,5.0,1,5
3799,8,40.833333333333336,5.0,0,-1
3800,17,78.0,10.0,1,4
3801,50,248.0,31.0,0,10
3802,13,35.714285714285715,5.0,1,-1
3803,59,288.0,36.0,1,2
3804,17,0.0,0.0,0,2
3805,12,24.0,3.0,1,5
3806,25,162.75,21.0,0,5
3807,11,10.571428571428571,1.0,0,5
